测点,X,Y,Z
1019,-115,25,-881.3842759
1020,-110,25,-881.9651373
1021,-105,25,-882.8744771
1022,-100,25,-883.8730519
1023,-95,25,-884.8679313
1024,-90,25,-885.8337907
1025,-85,25,-886.7694641
1026,-80,25,-887.6826079
1027,-75,25,-888.5878455
1028,-70,25,-889.5066525
1029,-65,25,-890.4745389
1030,-60,25,-891.5512507
1031,-55,25,-892.8501656
1032,-50,25,-894.6151463
1033,-45,25,-897.2932919
1034,-40,25,-901.1541789
1035,-35,25,-905.298093
1036,-30,25,-908.5382139
1037,-25,25,-910.6753457
1038,-20,25,-912.4354601
1039,-15,25,-914.3373588
1040,-10,25,-916.5083282
1041,-5,25,-918.8267622
1042,0,25,-921.1015688
1043,5,25,-923.1938628
1044,10,25,-925.0617798
1045,15,25,-926.7478496
1046,20,25,-928.361895
1047,25,25,-930.0458843
1048,30,25,-931.9760048
1049,35,25,-934.3200264
1050,40,25,-937.1419024
1051,45,25,-940.2906432
1052,50,25,-943.4479378
1053,55,25,-946.3005538
1054,60,25,-948.7297942
1055,65,25,-950.8507081
1056,70,25,-952.866952
1057,75,25,-954.9213785
1058,80,25,-957.0631246
1059,85,25,-959.2554516
1060,90,25,-961.4215528
1061,95,25,-963.4804723
1062,100,25,-965.3894386
1063,105,25,-967.1428783
1064,110,25,-968.7615349
1065,115,25,-970.2745234
1066,120,25,-971.7024742
1067,125,25,-973.0507863
1068,130,25,-974.3303768
1069,135,25,-975.547674
1070,140,25,-976.7099592
1071,145,25,-977.8333065
1072,150,25,-978.9408258
1073,155,25,-980.0540901
1074,160,25,-981.1916154
1075,165,25,-982.3625839
1076,170,25,-983.5657689
1077,175,25,-984.7886403
1078,180,25,-986.0176618
1079,185,25,-987.2406586
1080,190,25,-988.4491616
1081,195,25,-989.6350838
1082,200,25,-990.7921613
1083,205,25,-991.9159106
1084,210,25,-993.0034016
1085,215,25,-994.0527603
1086,220,25,-995.0626634
1087,225,25,-996.0319691
1088,230,25,-996.9594179
1089,235,25,-997.8433266
1090,240,25,-998.6813216
1091,245,25,-999.4704048
1092,250,25,-1000.207901
1093,255,25,-1000.893328
1094,260,25,-1001.529624
1095,265,25,-1002.122213
1096,270,25,-1002.677019
1097,275,25,-1003.199243
1098,280,25,-1003.693099
1099,285,25,-1004.161969
1100,290,25,-1004.608628
1101,295,25,-1005.035404
1102,300,25,-1005.444292
1103,305,25,-1005.837026
1104,310,25,-1006.215126
1105,315,25,-1006.57994
1106,320,25,-1006.932675
1107,325,25,-1007.274432
1108,330,25,-1007.606248
1109,335,25,-1007.929141
1110,340,25,-1008.244181
1111,345,25,-1008.552575
1112,350,25,-1008.855803
1113,355,25,-1009.155816
1114,360,25,-1009.455336
1115,365,25,-1009.75831
1116,370,25,-1010.070501
1117,375,25,-1010.40002
1118,380,25,-1010.757017
1119,385,25,-1011.151166
1120,390,25,-1011.586945
1121,395,25,-1012.0607
1122,400,25,-1012.563046
1123,405,25,-1013.083656
1124,410,25,-1013.614091
1125,415,25,-1014.148292
1126,420,25,-1014.682085
1127,425,25,-1015.212567
1128,430,25,-1015.737618
1129,435,25,-1016.255544
1130,440,25,-1016.764814
1131,445,25,-1017.26381
1132,450,25,-1017.750572
1133,455,25,-1018.222462
1134,460,25,-1018.675755
1135,465,25,-1019.105257
1136,470,25,-1019.504428
1137,475,25,-1019.866883
1138,480,25,-1020.189412
1139,485,25,-1020.474108
1140,490,25,-1020.727016
1141,495,25,-1020.955007
1142,500,25,-1021.163791
1143,505,25,-1021.357509
1144,510,25,-1021.539024
1145,-200,30,-875.6307976
1146,-195,30,-876.8202331
1147,-190,30,-878.0684311
1148,-185,30,-879.3367271
1149,-180,30,-880.5848621
1150,-175,30,-881.7689121
1151,-170,30,-882.8397824
1152,-165,30,-883.7438441
1153,-160,30,-884.4276761
1154,-155,30,-884.8493518
1155,-150,30,-884.9901248
1156,-145,30,-884.8625768
1157,-140,30,-884.5023816
1158,-135,30,-883.95722
1159,-130,30,-883.2874388
1160,-125,30,-882.5785553
1161,-120,30,-882.0095759
1162,-115,30,-881.8641396
1163,-110,30,-882.2106604
1164,-105,30,-882.9142912
1165,-100,30,-883.7493311
1166,-95,30,-884.601592
1167,-90,30,-885.4300473
1168,-85,30,-886.2226434
1169,-80,30,-886.9798703
1170,-75,30,-887.7064825
1171,-70,30,-888.4096802
1172,-65,30,-889.1108705
1173,-60,30,-889.8453695
1174,-55,30,-890.7002867
1175,-50,30,-891.8981597
1176,-45,30,-893.929703
1177,-40,30,-897.4153284
1178,-35,30,-901.9797151
1179,-30,30,-905.487588
1180,-25,30,-907.8825774
1181,-20,30,-909.8960612
1182,-15,30,-912.1402554
1183,-10,30,-914.7341203
1184,-5,30,-917.4665969
1185,0,30,-920.0468299
1186,5,30,-922.3033489
1187,10,30,-924.2279932
1188,15,30,-925.9125964
1189,20,30,-927.5057202
1190,25,30,-929.1536976
1191,30,30,-931.0061933
1192,35,30,-933.1929466
1193,40,30,-935.7492974
1194,45,30,-938.5675208
1195,50,30,-941.42776
1196,55,30,-944.1194569
1197,60,30,-946.5533972
1198,65,30,-948.7993087
1199,70,30,-950.9999306
1200,75,30,-953.2769907
1201,80,30,-955.676529
1202,85,30,-958.1379755
1203,90,30,-960.551841
1204,95,30,-962.8126123
1205,100,30,-964.8776716
1206,105,30,-966.7497159
1207,110,30,-968.4636939
1208,115,30,-970.0554364
1209,120,30,-971.5438672
1210,125,30,-972.9441797
1211,130,30,-974.2577723
1212,135,30,-975.4995914
1213,140,30,-976.6822113
1214,145,30,-977.8203155
1215,150,30,-978.9391563
1216,155,30,-980.0610728
1217,160,30,-981.2024506
1218,165,30,-982.3715362
1219,170,30,-983.5690758
1220,175,30,-984.7883581
1221,180,30,-986.0172558
1222,185,30,-987.2433605
1223,190,30,-988.4560219
1224,195,30,-989.6484567
1225,200,30,-990.8133139
1226,205,30,-991.94508
1227,210,30,-993.0398625
1228,215,30,-994.0950086
1229,220,30,-995.1086778
1230,225,30,-996.0794616
1231,230,30,-997.0060756
1232,235,30,-997.8871331
1233,240,30,-998.7210615
1234,245,30,-999.506306
1235,250,30,-1000.241945
1236,255,30,-1000.928535
1237,260,30,-1001.568565
1238,265,30,-1002.166075
1239,270,30,-1002.725755
1240,275,30,-1003.252178
1241,280,30,-1003.749426
1242,285,30,-1004.221019
1243,290,30,-1004.669968
1244,295,30,-1005.098858
1245,300,30,-1005.509922
1246,305,30,-1005.905101
1247,310,30,-1006.286098
1248,315,30,-1006.654412
1249,320,30,-1007.011388
1250,325,30,-1007.358255
1251,330,30,-1007.696176
1252,335,30,-1008.026311
1253,340,30,-1008.349886
1254,345,30,-1008.668294
1255,350,30,-1008.983224
1256,355,30,-1009.29684
1257,360,30,-1009.612007
1258,365,30,-1009.932566
1259,370,30,-1010.263576
1260,375,30,-1010.611293
1261,380,30,-1010.982502
1262,385,30,-1011.382863
1263,390,30,-1011.814755
1264,395,30,-1012.276129
1265,400,30,-1012.761438
1266,405,30,-1013.263762
1267,410,30,-1013.776569
1268,415,30,-1014.294481
1269,420,30,-1014.813339
1270,425,30,-1015.329962
1271,430,30,-1015.84185
1272,435,30,-1016.346912
1273,440,30,-1016.843229
1274,445,30,-1017.328828
1275,450,30,-1017.801467
1276,455,30,-1018.258402
1277,460,30,-1018.696199
1278,465,30,-1019.110697
1279,470,30,-1019.497389
1280,475,30,-1019.852441
1281,480,30,-1020.1741
1282,485,30,-1020.46351
1283,490,30,-1020.7242
1284,495,30,-1020.960701
1285,500,30,-1021.177357
1286,505,30,-1021.377761
1287,510,30,-1021.564687
1288,-200,35,-876.0039476
1289,-195,35,-877.1025974
1290,-190,35,-878.2477918
1291,-185,35,-879.4055586
1292,-180,35,-880.5393412
1293,-175,35,-881.6096629
1294,-170,35,-882.5744525
1295,-165,35,-883.3908849
1296,-160,35,-884.0197938
1297,-155,35,-884.4321487
1298,-150,35,-884.6162034
1299,-145,35,-884.5805689
1300,-140,35,-884.351124
1301,-135,35,-883.9547558
1302,-130,35,-883.4687644
1303,-125,35,-882.9876756
1304,-120,35,-882.6486872
1305,-115,35,-882.5827424
1306,-110,35,-882.831816
1307,-105,35,-883.3307036
1308,-100,35,-883.9619006
1309,-95,35,-884.6337053
1310,-90,35,-885.296791
1311,-85,35,-885.9289164
1312,-80,35,-886.5220763
1313,-75,35,-887.0751536
1314,-70,35,-887.592354
1315,-65,35,-888.0830413
1316,-60,35,-888.5678979
1317,-55,35,-889.1207855
1318,-50,35,-889.9356269
1319,-45,35,-891.4414569
1320,-40,35,-894.2547382
1321,-35,35,-898.1943947
1322,-30,35,-901.7904713
1323,-25,35,-904.4386771
1324,-20,35,-906.7842375
1325,-15,35,-909.4684098
1326,-10,35,-912.6092273
1327,-5,35,-915.8708098
1328,0,35,-918.8362328
1329,5,35,-921.3047505
1330,10,35,-923.325123
1331,15,35,-925.0638095
1332,20,35,-926.6902174
1333,25,35,-928.3508319
1334,30,35,-930.1631277
1335,35,35,-932.2120296
1336,40,35,-934.5120473
1337,45,35,-936.991466
1338,50,35,-939.5166449
1339,55,35,-941.9635108
1340,60,35,-944.2886817
1341,65,35,-946.5462569
1342,70,35,-948.8422352
1343,75,35,-951.2712838
1344,80,35,-953.8632397
1345,85,35,-956.5616022
1346,90,35,-959.2365703
1347,95,35,-961.7560096
1348,100,35,-964.0297385
1349,105,35,-966.0651475
1350,110,35,-967.9169773
1351,115,35,-969.6216198
1352,120,35,-971.2072499
1353,125,35,-972.6829655
1354,130,35,-974.0566689
1355,135,35,-975.3368055
1356,140,35,-976.5435315
1357,145,35,-977.6959134
1358,150,35,-978.8213733
1359,155,35,-979.9485913
1360,160,35,-981.0953495
1361,165,35,-982.2705163
1362,170,35,-983.47497
1363,175,35,-984.7032151
1364,180,35,-985.9434317
1365,185,35,-987.18455
1366,190,35,-988.4127862
1367,195,35,-989.6185743
1368,200,35,-990.7963823
1369,205,35,-991.9399191
1370,210,35,-993.0446992
1371,215,35,-994.1076705
1372,220,35,-995.1267924
1373,225,35,-996.1006488
1374,230,35,-997.0281492
1375,235,35,-997.9083462
1376,240,35,-998.7404087
1377,245,35,-999.5237943
1378,250,35,-1000.25861
1379,255,35,-1000.946012
1380,260,35,-1001.588395
1381,265,35,-1002.189194
1382,270,35,-1002.752428
1383,275,35,-1003.282226
1384,280,35,-1003.78251
1385,285,35,-1004.256839
1386,290,35,-1004.708376
1387,295,35,-1005.1399
1388,300,35,-1005.553841
1389,305,35,-1005.952321
1390,310,35,-1006.337199
1391,315,35,-1006.710114
1392,320,35,-1007.072527
1393,325,35,-1007.425773
1394,330,35,-1007.771116
1395,335,35,-1008.109815
1396,340,35,-1008.443197
1397,345,35,-1008.772755
1398,350,35,-1009.100257
1399,355,35,-1009.427888
1400,360,35,-1009.758391
1401,365,35,-1010.095198
1402,370,35,-1010.442458
1403,375,35,-1010.804833
1404,380,35,-1011.186901
1405,385,35,-1011.592153
1406,390,35,-1012.021934
1407,395,35,-1012.474929
1408,400,35,-1012.947577
1409,405,35,-1013.435093
1410,410,35,-1013.932502
1411,415,35,-1014.435282
1412,420,35,-1014.939594
1413,425,35,-1015.44226
1414,430,35,-1015.940622
1415,435,35,-1016.432365
1416,440,35,-1016.915335
1417,445,35,-1017.387369
1418,450,35,-1017.846134
1419,455,35,-1018.288996
1420,460,35,-1018.712959
1421,465,35,-1019.114758
1422,470,35,-1019.491213
1423,475,35,-1019.839847
1424,480,35,-1020.159584
1425,485,35,-1020.451105
1426,490,35,-1020.716621
1427,495,35,-1020.959201
1428,500,35,-1021.182083
1429,505,35,-1021.388222
1430,510,35,-1021.580103
1431,-200,40,-876.3688435
1432,-195,40,-877.3933687
1433,-190,40,-878.4538708
1434,-185,40,-879.5212218
1435,-180,40,-880.5636737
1436,-175,40,-881.5471369
1437,-170,40,-882.4365275
1438,-165,40,-883.1979912
1439,-160,40,-883.8022193
1440,-155,40,-884.2286496
1441,-150,40,-884.4697937
1442,-145,40,-884.5243447
1443,-140,40,-884.407546
1444,-135,40,-884.1764473
1445,-130,40,-883.8841565
1446,-125,40,-883.6060752
1447,-120,40,-883.42891
1448,-115,40,-883.4193366
1449,-110,40,-883.6033622
1450,-105,40,-883.9507013
1451,-100,40,-884.4026583
1452,-95,40,-884.8997839
1453,-90,40,-885.3999581
1454,-85,40,-885.8767536
1455,-80,40,-886.3177605
1456,-75,40,-886.7193758
1457,-70,40,-887.0845545
1458,-65,40,-887.4243945
1459,-60,40,-887.76804
1460,-55,40,-888.1873894
1461,-50,40,-888.8554346
1462,-45,40,-890.1016221
1463,-40,40,-892.2697497
1464,-35,40,-895.2436678
1465,-30,40,-898.305294
1466,-25,40,-900.9448868
1467,-20,40,-903.4992291
1468,-15,40,-906.5655819
1469,-10,40,-910.2468414
1470,-5,40,-914.0439777
1471,0,40,-917.3992833
1472,5,40,-920.0976835
1473,10,40,-922.2524728
1474,15,40,-924.0921526
1475,20,40,-925.7953718
1476,25,40,-927.4980078
1477,30,40,-929.2886442
1478,35,40,-931.2179497
1479,40,40,-933.2890596
1480,45,40,-935.4584128
1481,50,40,-937.656148
1482,55,40,-939.832889
1483,60,40,-941.9893916
1484,65,40,-944.1831635
1485,70,40,-946.4976479
1486,75,40,-949.00213
1487,80,40,-951.708535
1488,85,40,-954.5567805
1489,90,40,-957.4261372
1490,95,40,-960.1814277
1491,100,40,-962.732418
1492,105,40,-965.0327586
1493,110,40,-967.0748273
1494,115,40,-968.9402639
1495,120,40,-970.6571001
1496,125,40,-972.2395794
1497,130,40,-973.6932252
1498,135,40,-975.0258801
1499,140,40,-976.2612955
1500,145,40,-977.4280886
1501,150,40,-978.5590666
1502,155,40,-979.6929767
1503,160,40,-980.850796
1504,165,40,-982.0420933
1505,170,40,-983.2672786
1506,175,40,-984.5192443
1507,180,40,-985.7855972
1508,185,40,-987.0531664
1509,190,40,-988.3095138
1510,195,40,-989.5390913
1511,200,40,-990.7364061
1512,205,40,-991.8965655
1513,210,40,-993.0149044
1514,215,40,-994.0883917
1515,220,40,-995.1151498
1516,225,40,-996.0940354
1517,230,40,-997.0243365
1518,235,40,-997.9056095
1519,240,40,-998.7376656
1520,245,40,-999.5206944
1521,250,40,-1000.25548
1522,255,40,-1000.943606
1523,260,40,-1001.587535
1524,265,40,-1002.190492
1525,270,40,-1002.756193
1526,275,40,-1003.288535
1527,280,40,-1003.791348
1528,285,40,-1004.268227
1529,290,40,-1004.722451
1530,295,40,-1005.156951
1531,300,40,-1005.574319
1532,305,40,-1005.976828
1533,310,40,-1006.366466
1534,315,40,-1006.744979
1535,320,40,-1007.113917
1536,325,40,-1007.474687
1537,330,40,-1007.828611
1538,335,40,-1008.176996
1539,340,40,-1008.521203
1540,345,40,-1008.862733
1541,350,40,-1009.203322
1542,355,40,-1009.545026
1543,360,40,-1009.890312
1544,365,40,-1010.242085
1545,370,40,-1010.603629
1546,375,40,-1010.978371
1547,380,40,-1011.369441
1548,385,40,-1011.779069
1549,390,40,-1012.208021
1550,395,40,-1012.655348
1551,400,40,-1013.118587
1552,405,40,-1013.594293
1553,410,40,-1014.078644
1554,415,40,-1014.567905
1555,420,40,-1015.058672
1556,425,40,-1015.547941
1557,430,40,-1016.033066
1558,435,40,-1016.511663
1559,440,40,-1016.981491
1560,445,40,-1017.440338
1561,450,40,-1017.885915
1562,455,40,-1018.315794
1563,460,40,-1018.727415
1564,465,40,-1019.118203
1565,470,40,-1019.485827
1566,475,40,-1019.828577
1567,480,40,-1020.145723
1568,485,40,-1020.437691
1569,490,40,-1020.705941
1570,495,40,-1020.952617
1571,500,40,-1021.180142
1572,505,40,-1021.390892
1573,510,40,-1021.587008
1574,-200,45,-876.727802
1575,-195,45,-877.6933066
1576,-190,45,-878.6867571
1577,-185,45,-879.6835987
1578,-180,45,-880.6570233
1579,-175,45,-881.578219
1580,-170,45,-882.4185433
1581,-165,45,-883.1513033
1582,-160,45,-883.7541754
1583,-155,45,-884.2119783
1584,-150,45,-884.5037804
1585,-145,45,-884.6405322
1586,-140,45,-884.6538104
1587,-135,45,-884.5708345
1588,-130,45,-884.4342507
1589,-125,45,-884.3042521
1590,-120,45,-884.232464
1591,-115,45,-884.2613196
1592,-110,45,-884.4055041
1593,-105,45,-884.6523878
1594,-100,45,-884.9708364
1595,-95,45,-885.3246265
1596,-90,45,-885.6826788
1597,-85,45,-886.0230985
1598,-80,45,-886.3352057
1599,-75,45,-886.6149776
1600,-70,45,-886.8679434
1601,-65,45,-887.1111918
1602,-60,45,-887.3819395
1603,-55,45,-887.7565247
1604,-50,45,-888.3752692
1605,-45,45,-889.4361873
1606,-40,45,-891.0918121
1607,-35,45,-893.262054
1608,-30,45,-895.6370966
1609,-25,45,-897.9870561
1610,-20,45,-900.5555594
1611,-15,45,-903.827835
1612,-10,45,-907.8646281
1613,-5,45,-912.0422852
1614,0,45,-915.6916601
1615,5,45,-918.5992883
1616,10,45,-920.9212285
1617,15,45,-922.8993875
1618,20,45,-924.709695
1619,25,45,-926.4728918
1620,30,45,-928.251959
1621,35,45,-930.0754282
1622,40,45,-931.9446454
1623,45,45,-933.8358236
1624,50,45,-935.7410633
1625,55,45,-937.6689186
1626,60,45,-939.6584698
1627,65,45,-941.7692629
1628,70,45,-944.0676716
1629,75,45,-946.5995184
1630,80,45,-949.3630292
1631,85,45,-952.2991758
1632,90,45,-955.300828
1633,95,45,-958.2430793
1634,100,45,-961.0238835
1635,105,45,-963.5897697
1636,110,45,-965.9213331
1637,115,45,-967.991836
1638,120,45,-969.8735297
1639,125,45,-971.5849274
1640,130,45,-973.1325013
1641,135,45,-974.5271312
1642,140,45,-975.7952561
1643,145,45,-976.9789248
1644,150,45,-978.1190811
1645,155,45,-979.2648145
1646,160,45,-980.4437959
1647,165,45,-981.6659239
1648,170,45,-982.9292237
1649,175,45,-984.2235261
1650,180,45,-985.533295
1651,185,45,-986.8425077
1652,190,45,-988.1373447
1653,195,45,-989.4043696
1654,200,45,-990.629424
1655,205,45,-991.8116996
1656,210,45,-992.947602
1657,215,45,-994.0346163
1658,220,45,-995.0714356
1659,225,45,-996.0574769
1660,230,45,-996.9925649
1661,235,45,-997.8767895
1662,240,45,-998.7105115
1663,245,45,-999.494472
1664,250,45,-1000.229946
1665,255,45,-1000.918868
1666,260,45,-1001.56387
1667,265,45,-1002.168187
1668,270,45,-1002.73548
1669,275,45,-1003.269604
1670,280,45,-1003.774403
1671,285,45,-1004.253548
1672,290,45,-1004.710438
1673,295,45,-1005.148143
1674,300,45,-1005.569391
1675,305,45,-1005.976574
1676,310,45,-1006.371778
1677,315,45,-1006.75682
1678,320,45,-1007.133301
1679,325,45,-1007.502657
1680,330,45,-1007.866219
1681,335,45,-1008.225284
1682,340,45,-1008.58118
1683,345,45,-1008.935339
1684,350,45,-1009.289368
1685,355,45,-1009.645108
1686,360,45,-1010.004673
1687,365,45,-1010.370432
1688,370,45,-1010.744925
1689,375,45,-1011.130651
1690,380,45,-1011.529769
1691,385,45,-1011.943718
1692,390,45,-1012.372909
1693,395,45,-1012.816586
1694,400,45,-1013.272928
1695,405,45,-1013.739349
1696,410,45,-1014.212856
1697,415,45,-1014.69037
1698,420,45,-1015.168929
1699,425,45,-1015.645786
1700,430,45,-1016.118421
1701,435,45,-1016.584501
1702,440,45,-1017.041814
1703,445,45,-1017.488199
1704,450,45,-1017.921495
1705,455,45,-1018.339516
1706,460,45,-1018.740082
1707,465,45,-1019.121126
1708,470,45,-1019.480875
1709,475,45,-1019.818076
1710,480,45,-1020.132191
1711,485,45,-1020.423489
1712,490,45,-1020.692976
1713,495,45,-1020.942196
1714,500,45,-1021.172983
1715,505,45,-1021.387237
1716,510,45,-1021.58677
1717,-200,50,-877.0830346
1718,-195,50,-878.0029218
1719,-190,50,-878.9453148
1720,-185,50,-879.889906
1721,-180,50,-880.814209
1722,-175,50,-881.6944064
1723,-170,50,-882.5074031
1724,-165,50,-883.2320804
1725,-160,50,-883.850658
1726,-155,50,-884.3338191
1727,-150,50,-884.6816078
1728,-145,50,-884.9061233
1729,-140,50,-885.0218815
1730,-135,50,-885.0579534
1731,-130,50,-885.0475317
1732,-125,50,-885.0294044
1733,-120,50,-885.0371663
1734,-115,50,-885.095304
1735,-110,50,-885.2147394
1736,-105,50,-885.3913976
1737,-100,50,-885.609746
1738,-95,50,-885.8492625
1739,-90,50,-886.0903615
1740,-85,50,-886.3184142
1741,-80,50,-886.5254104
1742,-75,50,-886.7115388
1743,-70,50,-886.8848418
1744,-65,50,-887.0656147
1745,-60,50,-887.2956328
1746,-55,50,-887.6430254
1747,-50,50,-888.2078266
1748,-45,50,-889.0992207
1749,-40,50,-890.3718173
1750,-35,50,-891.9795206
1751,-30,50,-893.7997165
1752,-25,50,-895.8175181
1753,-20,50,-898.2846914
1754,-15,50,-901.5888932
1755,-10,50,-905.6945015
1756,-5,50,-909.9578184
1757,0,50,-913.7282388
1758,5,50,-916.7991444
1759,10,50,-919.2910414
1760,15,50,-921.4211747
1761,20,50,-923.350035
1762,25,50,-925.1782139
1763,30,50,-926.9466909
1764,35,50,-928.6727828
1765,40,50,-930.3514031
1766,45,50,-932.0071118
1767,50,50,-933.677445
1768,55,50,-935.416099
1769,60,50,-937.2807401
1770,65,50,-939.3316691
1771,70,50,-941.6197896
1772,75,50,-944.169577
1773,80,50,-946.9666459
1774,85,50,-949.9540685
1775,90,50,-953.0389382
1776,95,50,-956.113472
1777,100,50,-959.0772028
1778,105,50,-961.862465
1779,110,50,-964.431274
1780,115,50,-966.7665178
1781,120,50,-968.8372602
1782,125,50,-970.6878729
1783,130,50,-972.3339097
1784,135,50,-973.792852
1785,140,50,-975.0960305
1786,145,50,-976.2991558
1787,150,50,-977.4561311
